dst_port,flow_duration,Header_Length,Protocol_Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ece_flag_number,cwr_flag_number,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SSH,IRC,TCP,UDP,DHCP,ICMP,Tot_sum,Min,Max,AVG,Std,Tot_size,IAT,Number,Magnitude,Radius,Covariance,Variance,Weight,total_fwd_packets,total_bwd_packets,total_length_fwd_packets,total_length_bwd_packets,fwd_packet_length_mean,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_std,bwd_packet_length_mean,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_std,flow_bytes_s,flow_packets_s,fwd_iat_mean,fwd_iat_max,fwd_iat_min,fwd_iat_std,bwd_iat_mean,bwd_iat_max,bwd_iat_min,bwd_iat_std,down_up_ratio,label
23.0,1148540.0199890137,972.0,6.0,1.1485400199890137,15.672070356043996,8.706705753357776,6.96536460268622,2.0,2.0,2.0,6.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1048.0,54.0,75.0,58.22222222222222,6.958325995064816,1048.0,67561.17764641257,18.0,82.66572748122404,10.178018642744936,-6.964285714285714,48.41830065359476,20.67372035980225,10.0,8.0,566.0,482.0,56.6,66.0,54.0,4.402019738458447,60.25,75.0,54.0,9.176834188013082,912.4627629518948,15.672070356043996,127605.99454243976,747560.0242614746,570.0588226318359,239236.29164349192,164053.3038548061,746992.1112060547,185.0128173828125,265837.8816657753,0.8,BruteForce_Telnet
23.0,888240.0989532471,972.0,6.0,0.8882400989532471,20.264791041535087,11.25821724529727,9.006573796237817,2.0,2.0,2.0,6.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1044.0,54.0,75.0,58.0,6.756260713111167,1044.0,52249.41758548512,18.0,82.39236918550164,9.840554249457089,-3.392857142857143,45.64705882352941,15.988321781158447,10.0,8.0,562.0,482.0,56.2,62.0,54.0,3.5527766918597945,60.25,75.0,54.0,9.176834188013082,1175.357880409035,20.264791041535087,98685.90037027995,536267.9958343506,278.9497375488281,171162.24125463105,126871.8583243234,537694.9310302734,132.08389282226562,190452.20993575567,0.8,BruteForce_Telnet
23.0,1116465.0917053225,972.0,6.0,1.1164650917053225,16.1223133026992,8.956840723721777,7.165472578977423,2.0,2.0,2.0,6.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1044.0,54.0,75.0,58.0,6.756260713111167,1044.0,65674.4171591366,18.0,82.39236918550164,9.840554249457089,-3.392857142857143,45.64705882352941,20.0963716506958,10.0,8.0,562.0,482.0,56.2,62.0,54.0,3.5527766918597945,60.25,75.0,54.0,9.176834188013082,935.0941715565536,16.1223133026992,124042.66993204752,753052.9499053955,472.06878662109375,239363.7931323817,159470.72846548897,756987.0948791504,122.0703125,270204.3434110901,0.8,BruteForce_Telnet
23.0,1919955.0151824951,972.0,6.0,1.9199550151824951,9.37521965757571,5.208455365319839,4.166764292255872,2.0,2.0,2.0,6.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1044.0,54.0,75.0,58.0,6.773651374345779,1044.0,112938.53030485264,18.0,82.39236918550164,9.863110684817055,-4.821428571428571,45.88235294117647,34.55919027328491,10.0,8.0,562.0,482.0,56.2,63.0,54.0,3.614784456460256,60.25,75.0,54.0,9.176834188013082,543.7627401393912,9.37521965757571,213320.33475240075,1550376.1768341064,638.0081176757812,503699.7072257511,274268.01409040176,1562325.954437256,128.03077697753906,571143.234386213,0.8,BruteForce_Telnet
23.0,1262632.8468322754,918.0,6.0,1.2626328468322754,13.463929789764318,7.127962829875227,6.335966959889091,2.0,2.0,2.0,6.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,993.0,54.0,75.0,58.41176470588236,7.027257853613774,993.0,78914.55292701721,17.0,82.78755069080566,10.144394026196446,-6.071428571428571,49.38235294117647,21.46475839614868,9.0,8.0,511.0,482.0,56.77777777777778,65.0,54.0,4.3237072570242825,60.25,75.0,54.0,9.176834188013082,786.4518988962334,13.463929789764318,157819.7479248047,620041.1319732666,355.9589385986328,234368.888173464,180357.55838666644,620110.034942627,123.9776611328125,245393.91259663823,0.8888888888888888,BruteForce_Telnet
23.0,1038508.8920593262,972.0,6.0,1.0385088920593262,17.33254297351912,9.629190540843956,7.703352432675165,2.0,2.0,2.0,6.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1046.0,54.0,75.0,58.11111111111112,6.841816828616495,1046.0,61088.75835643095,18.0,82.52891917382658,9.990709970481864,-5.178571428571429,46.81045751633988,18.69316005706787,10.0,8.0,564.0,482.0,56.4,64.0,54.0,3.9496835316263,60.25,75.0,54.0,9.176834188013082,1007.2133305722778,17.33254297351912,115382.11504618327,698619.8425292969,251.0547637939453,223016.91076844864,148336.71706063408,697947.0252990723,191.9269561767578,248900.4090177008,0.8,BruteForce_Telnet
23.0,1136904.001235962,1080.0,6.0,1.136904001235962,17.591634806683246,9.675399143675785,7.916235663007461,3.0,2.0,2.0,6.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1153.0,54.0,75.0,57.65,6.547598997463036,1153.0,59837.05269662957,20.0,81.81108898050125,9.54561086933083,-2.36111111111111,42.87105263157895,22.73808002471924,11.0,9.0,617.0,536.0,56.09090909090909,63.0,54.0,3.618136134933164,59.55555555555556,75.0,54.0,8.833333333333332,1014.1577466052892,17.591634806683246,113684.2966079712,658827.0664215088,251.0547637939453,204902.59020926995,142095.8936214447,655695.1999664307,286.102294921875,221087.66040949096,0.8181818181818182,BruteForce_Telnet
23.0,1425701.8566131592,972.0,6.0,1.4257018566131592,12.62536056645117,7.014089203583984,5.611271362867186,2.0,2.0,2.0,6.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1044.0,54.0,75.0,58.0,6.756260713111167,1044.0,83864.81509489172,18.0,82.39236918550164,9.840554249457089,-3.392857142857143,45.64705882352941,25.662633419036865,10.0,8.0,562.0,482.0,56.2,62.0,54.0,3.5527766918597945,60.25,75.0,54.0,9.176834188013082,732.2709128541678,12.62536056645117,158402.2045135498,637153.8639068604,538.8259887695312,238413.07549323296,203653.71022905625,639772.1767425537,123.02398681640624,261563.537570004,0.8,BruteForce_Telnet
23.0,896529.1976928711,972.0,6.0,0.8965291976928711,20.077427535345432,11.154126408525242,8.923301126820192,2.0,2.0,2.0,6.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1044.0,54.0,75.0,58.0,6.756260713111167,1044.0,52737.01162899242,18.0,82.39236918550164,9.840554249457089,-3.392857142857143,45.64705882352941,16.13752555847168,10.0,8.0,562.0,482.0,56.2,62.0,54.0,3.5527766918597945,60.25,75.0,54.0,9.176834188013082,1164.490797050035,20.077427535345432,99606.11661275227,534830.0933837891,777.9598236083984,169451.74098775926,128057.44579860142,534807.9204559326,220.77560424804688,189174.68555494983,0.8,BruteForce_Telnet
23.0,1652559.0419769287,972.0,6.0,1.6525590419769287,10.892197823363032,6.051221012979462,4.8409768103835695,2.0,2.0,2.0,6.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1046.0,54.0,75.0,58.11111111111112,6.841816828616495,1046.0,97209.35541040756,18.0,82.52891917382658,9.990709970481864,-5.178571428571429,46.81045751633988,29.74606275558472,10.0,8.0,564.0,482.0,56.4,64.0,54.0,3.9496835316263,60.25,75.0,54.0,9.176834188013082,632.9577179576518,10.892197823363032,183607.55178663463,1296880.0067901611,746.0117340087891,420344.4637953014,236052.3087637765,1294379.949569702,265.1214599609375,470547.55192496366,0.8,BruteForce_Telnet
