dst_port,flow_duration,Header_Length,Protocol_Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ece_flag_number,cwr_flag_number,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SSH,IRC,TCP,UDP,DHCP,ICMP,Tot_sum,Min,Max,AVG,Std,Tot_size,IAT,Number,Magnitude,Radius,Covariance,Variance,Weight,total_fwd_packets,total_bwd_packets,total_length_fwd_packets,total_length_bwd_packets,fwd_packet_length_mean,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_std,bwd_packet_length_mean,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_std,flow_bytes_s,flow_packets_s,fwd_iat_mean,fwd_iat_max,fwd_iat_min,fwd_iat_std,bwd_iat_mean,bwd_iat_max,bwd_iat_min,bwd_iat_std,down_up_ratio,label
0.0,17548.799514770508,270.0,6.0,0.0175487995147705,284.91977447184297,284.91977447184297,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,453.0,54.0,237.0,90.6,81.8400879764923,453.0,4387.199878692627,5.0,90.6,81.8400879764923,0.0,6697.799999999999,0.0877439975738525,5.0,0.0,453.0,0.0,90.6,237.0,54.0,81.8400879764923,0.0,0.0,0.0,0.0,25813.73156714897,284.91977447184297,4387.199878692627,13168.096542358398,1216.888427734375,5858.28398135898,0.0,0.0,0.0,0.0,0.0,BruteForce_HTTP
0.0,13178.110122680664,270.0,6.0,0.0131781101226806,379.4170752446945,379.4170752446945,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,453.0,54.0,237.0,90.6,81.8400879764923,453.0,3294.527530670166,5.0,90.6,81.8400879764923,0.0,6697.799999999999,0.0658905506134033,5.0,0.0,453.0,0.0,90.6,237.0,54.0,81.8400879764923,0.0,0.0,0.0,0.0,34375.18701716932,379.4170752446945,3294.527530670166,9508.132934570312,849.0085601806641,4164.302353145813,0.0,0.0,0.0,0.0,0.0,BruteForce_HTTP
0.0,31558.990478515625,324.0,6.0,0.0315589904785156,190.12014988516864,190.12014988516864,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,507.0,54.0,237.0,84.5,74.70943715488693,507.0,6311.798095703125,6.0,84.5,74.70943715488693,0.0,5581.5,0.1893539428710937,6.0,0.0,507.0,0.0,84.5,237.0,54.0,74.70943715488693,0.0,0.0,0.0,0.0,16065.152665296748,190.12014988516864,6311.798095703125,22337.9135131836,468.0156707763672,9051.47953773928,0.0,0.0,0.0,0.0,0.0,BruteForce_HTTP
0.0,30238.15155029297,270.0,6.0,0.0302381515502929,165.35402277099695,165.35402277099695,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,453.0,54.0,237.0,90.6,81.8400879764923,453.0,7559.537887573242,5.0,90.6,81.8400879764923,0.0,6697.799999999999,0.1511907577514648,5.0,0.0,453.0,0.0,90.6,237.0,54.0,81.8400879764923,0.0,0.0,0.0,0.0,14981.074463052322,165.35402277099695,7559.537887573242,25277.137756347656,1227.8556823730469,11817.887013285936,0.0,0.0,0.0,0.0,0.0,BruteForce_HTTP
5000.0,17578.125,540.0,6.0,0.017578125,568.8888888888889,284.44444444444446,284.44444444444446,2.0,2.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,929.0,54.0,237.0,92.9,75.37086085926488,929.0,1953.125,10.0,131.4206985219604,112.99778758896124,-649.6500000000001,5680.766666666666,0.17578125,5.0,5.0,453.0,476.0,90.6,237.0,54.0,81.8400879764923,95.2,233.0,54.0,77.91469694479983,52849.77777777778,568.8888888888889,4366.755485534668,12508.869171142578,697.1359252929688,5505.107127820151,4333.257675170898,9926.080703735352,980.854034423828,3879.7790985227457,1.0,BruteForce_HTTP
0.0,20136.117935180664,270.0,6.0,0.0201361179351806,248.3100275880033,248.3100275880033,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,453.0,54.0,237.0,90.6,81.8400879764923,453.0,5034.029483795166,5.0,90.6,81.8400879764923,0.0,6697.799999999999,0.1006805896759033,5.0,0.0,453.0,0.0,90.6,237.0,54.0,81.8400879764923,0.0,0.0,0.0,0.0,22496.888499473105,248.3100275880033,5034.029483795166,17032.861709594727,348.09112548828125,8019.361630792037,0.0,0.0,0.0,0.0,0.0,BruteForce_HTTP
0.0,15015.125274658203,270.0,6.0,0.0150151252746582,332.99755470164183,332.99755470164183,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,453.0,54.0,237.0,90.6,81.8400879764923,453.0,3753.781318664551,5.0,90.6,81.8400879764923,0.0,6697.799999999999,0.075075626373291,5.0,0.0,453.0,0.0,90.6,237.0,54.0,81.8400879764923,0.0,0.0,0.0,0.0,30169.57845596876,332.99755470164183,3753.781318664551,11922.121047973633,583.8871002197266,5476.001002612456,0.0,0.0,0.0,0.0,0.0,BruteForce_HTTP
0.0,30723.094940185547,270.0,6.0,0.0307230949401855,162.7440207353603,162.7440207353603,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,453.0,54.0,237.0,90.6,81.8400879764923,453.0,7680.773735046387,5.0,90.6,81.8400879764923,0.0,6697.799999999999,0.1536154747009277,5.0,0.0,453.0,0.0,90.6,237.0,54.0,81.8400879764923,0.0,0.0,0.0,0.0,14744.608278623644,162.7440207353603,7680.773735046387,25573.9688873291,849.0085601806641,11944.59346108489,0.0,0.0,0.0,0.0,0.0,BruteForce_HTTP
0.0,17360.925674438477,216.0,6.0,0.0173609256744384,230.402460963786,230.402460963786,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,399.0,54.0,237.0,99.75,91.5,399.0,5786.975224812825,4.0,99.75,91.5,0.0,8372.25,0.0694437026977539,4.0,0.0,399.0,0.0,99.75,237.0,54.0,91.5,0.0,0.0,0.0,0.0,22982.64548113765,230.402460963786,5786.975224812825,14570.951461791992,873.0888366699219,7625.028308323068,0.0,0.0,0.0,0.0,0.0,BruteForce_HTTP
0.0,26020.050048828125,270.0,6.0,0.0260200500488281,192.1595074036065,192.1595074036065,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,453.0,54.0,237.0,90.6,81.8400879764923,453.0,6505.012512207031,5.0,90.6,81.8400879764923,0.0,6697.799999999999,0.1301002502441406,5.0,0.0,453.0,0.0,90.6,237.0,54.0,81.8400879764923,0.0,0.0,0.0,0.0,17409.65137076675,192.1595074036065,6505.012512207031,19840.002059936523,1052.8564453125,8968.585739685093,0.0,0.0,0.0,0.0,0.0,BruteForce_HTTP
