dst_port,flow_duration,Header_Length,Protocol_Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ece_flag_number,cwr_flag_number,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SSH,IRC,TCP,UDP,DHCP,ICMP,Tot_sum,Min,Max,AVG,Std,Tot_size,IAT,Number,Magnitude,Radius,Covariance,Variance,Weight,total_fwd_packets,total_bwd_packets,total_length_fwd_packets,total_length_bwd_packets,fwd_packet_length_mean,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_std,bwd_packet_length_mean,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_std,flow_bytes_s,flow_packets_s,fwd_iat_mean,fwd_iat_max,fwd_iat_min,fwd_iat_std,bwd_iat_mean,bwd_iat_max,bwd_iat_min,bwd_iat_std,down_up_ratio,label
5000.0,1801.0139465332031,420.0,6.0,0.0018010139465332,5552.427852793222,5552.427852793222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,420.0,42.0,42.0,42.0,0.0,420.0,200.11266072591147,10.0,42.0,0.0,0.0,0.0,0.018010139465332,10.0,0.0,420.0,0.0,42.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,233201.9698173153,5552.427852793222,200.11266072591147,257.9689025878906,149.9652862548828,40.95389989862994,0.0,0.0,0.0,0.0,0.0,DDoS_UDP_Flood
5000.0,2789.9742126464844,420.0,6.0,0.0027899742126464,3584.2625192274827,3584.2625192274827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,420.0,42.0,42.0,42.0,0.0,420.0,309.9971347384983,10.0,42.0,0.0,0.0,0.0,0.0278997421264648,10.0,0.0,420.0,0.0,42.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,150539.02580755425,3584.2625192274827,309.9971347384983,477.07557678222656,181.1981201171875,113.75925690619576,0.0,0.0,0.0,0.0,0.0,DDoS_UDP_Flood
5000.0,4026.889801025391,420.0,6.0,0.0040268898010253,2483.3060982830075,2483.3060982830075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,420.0,42.0,42.0,42.0,0.0,420.0,447.4322001139323,10.0,42.0,0.0,0.0,0.0,0.0402688980102539,10.0,0.0,420.0,0.0,42.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,104298.85612788632,2483.3060982830075,447.4322001139323,1047.8496551513672,164.98565673828125,322.4656013065706,0.0,0.0,0.0,0.0,0.0,DDoS_UDP_Flood
5000.0,4091.978073120117,420.0,6.0,0.0040919780731201,2443.8058614461343,2443.8058614461343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,420.0,42.0,42.0,42.0,0.0,420.0,454.6642303466797,10.0,42.0,0.0,0.0,0.0,0.0409197807312011,10.0,0.0,420.0,0.0,42.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,102639.84618073764,2443.8058614461343,454.6642303466797,2281.9042205810547,139.9517059326172,697.863775885115,0.0,0.0,0.0,0.0,0.0,DDoS_UDP_Flood
5000.0,9754.89616394043,420.0,6.0,0.0097548961639404,1025.1262373212758,1025.1262373212758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,420.0,42.0,42.0,42.0,0.0,420.0,1083.8773515489363,10.0,42.0,0.0,0.0,0.0,0.0975489616394043,10.0,0.0,420.0,0.0,42.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,43055.30196749359,1025.1262373212758,1083.8773515489363,5986.928939819336,147.10426330566406,1897.166186786215,0.0,0.0,0.0,0.0,0.0,DDoS_UDP_Flood
5000.0,2514.839172363281,420.0,6.0,0.0025148391723632,3976.397421312097,3976.397421312097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,420.0,42.0,42.0,42.0,0.0,420.0,279.42657470703125,10.0,42.0,0.0,0.0,0.0,0.0251483917236328,10.0,0.0,420.0,0.0,42.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,167008.69169510808,3976.397421312097,279.42657470703125,1156.0916900634766,137.09068298339844,336.0592332621919,0.0,0.0,0.0,0.0,0.0,DDoS_UDP_Flood
5000.0,13926.982879638672,420.0,6.0,0.0139269828796386,718.0306091005581,718.0306091005581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,420.0,42.0,42.0,42.0,0.0,420.0,1547.4425421820747,10.0,42.0,0.0,0.0,0.0,0.1392698287963867,10.0,0.0,420.0,0.0,42.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,30157.28558222344,718.0306091005581,1547.4425421820747,10498.046875,166.89300537109375,3365.3961909737386,0.0,0.0,0.0,0.0,0.0,DDoS_UDP_Flood
5000.0,9258.031845092772,420.0,6.0,0.0092580318450927,1080.14318456903,1080.14318456903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,420.0,42.0,42.0,42.0,0.0,420.0,1028.670205010308,10.0,42.0,0.0,0.0,0.0,0.0925803184509277,10.0,0.0,420.0,0.0,42.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,45366.013751899256,1080.14318456903,1028.670205010308,2974.0333557128906,119.92454528808594,986.5006937791404,0.0,0.0,0.0,0.0,0.0,DDoS_UDP_Flood
5000.0,1253.8433074951172,420.0,6.0,0.0012538433074951,7975.478227799962,7975.478227799962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,420.0,42.0,42.0,42.0,0.0,420.0,139.31592305501303,10.0,42.0,0.0,0.0,0.0,0.0125384330749511,10.0,0.0,420.0,0.0,42.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,334970.0855675984,7975.478227799962,139.31592305501303,150.91896057128906,118.97087097167967,11.046012791262031,0.0,0.0,0.0,0.0,0.0,DDoS_UDP_Flood
5000.0,8544.921875,420.0,6.0,0.008544921875,1170.2857142857142,1170.2857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,420.0,42.0,42.0,42.0,0.0,420.0,949.4357638888888,10.0,42.0,0.0,0.0,0.0,0.08544921875,10.0,0.0,420.0,0.0,42.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,49152.0,1170.2857142857142,949.4357638888888,1297.9507446289062,535.9649658203125,295.2733917021999,0.0,0.0,0.0,0.0,0.0,DDoS_UDP_Flood
