dst_port,flow_duration,Header_Length,Protocol_Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ece_flag_number,cwr_flag_number,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SSH,IRC,TCP,UDP,DHCP,ICMP,Tot_sum,Min,Max,AVG,Std,Tot_size,IAT,Number,Magnitude,Radius,Covariance,Variance,Weight,total_fwd_packets,total_bwd_packets,total_length_fwd_packets,total_length_bwd_packets,fwd_packet_length_mean,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_std,bwd_packet_length_mean,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_std,flow_bytes_s,flow_packets_s,fwd_iat_mean,fwd_iat_max,fwd_iat_min,fwd_iat_std,bwd_iat_mean,bwd_iat_max,bwd_iat_min,bwd_iat_std,down_up_ratio,label
80.0,3870.9640502929688,540.0,6.0,0.0038709640502929,2583.3357969943336,2583.3357969943336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,540.0,54.0,54.0,54.0,0.0,540.0,430.1071166992188,10.0,54.0,0.0,0.0,0.0,0.0387096405029296,10.0,0.0,540.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,139500.133037694,2583.3357969943336,430.1071166992188,564.0983581542969,342.1306610107422,81.82951470389455,0.0,0.0,0.0,0.0,0.0,DDoS_ACK_Fragmentation
80.0,3522.8729248046875,540.0,6.0,0.0035228729248046,2838.5923118570654,2838.5923118570654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,540.0,54.0,54.0,54.0,0.0,540.0,391.4303249782986,10.0,54.0,0.0,0.0,0.0,0.0352287292480468,10.0,0.0,540.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,153283.98484028154,2838.5923118570654,391.4303249782986,525.9513854980469,313.9972686767578,62.881942915496914,0.0,0.0,0.0,0.0,0.0,DDoS_ACK_Fragmentation
80.0,4601.955413818359,540.0,6.0,0.0046019554138183,2172.989327530826,2172.989327530826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,540.0,54.0,54.0,54.0,0.0,540.0,511.3283793131511,10.0,54.0,0.0,0.0,0.0,0.0460195541381835,10.0,0.0,540.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,117341.4236866646,2172.989327530826,511.3283793131511,1337.0513916015625,329.01763916015625,316.560577030782,0.0,0.0,0.0,0.0,0.0,DDoS_ACK_Fragmentation
80.0,3870.0103759765625,540.0,6.0,0.0038700103759765,2583.9724001971413,2583.9724001971413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,540.0,54.0,54.0,54.0,0.0,540.0,430.00115288628473,10.0,54.0,0.0,0.0,0.0,0.0387001037597656,10.0,0.0,540.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,139534.50961064565,2583.9724001971413,430.00115288628473,546.9322204589844,368.1182861328125,65.95690782268213,0.0,0.0,0.0,0.0,0.0,DDoS_ACK_Fragmentation
80.0,3605.8425903320312,540.0,6.0,0.003605842590332,2773.27691087014,2773.27691087014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,540.0,54.0,54.0,54.0,0.0,540.0,400.649176703559,10.0,54.0,0.0,0.0,0.0,0.0360584259033203,10.0,0.0,540.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,149756.95318698758,2773.27691087014,400.649176703559,668.0488586425781,312.0899200439453,117.12245122646117,0.0,0.0,0.0,0.0,0.0,DDoS_ACK_Fragmentation
80.0,4713.058471679688,540.0,6.0,0.0047130584716796,2121.7644678267907,2121.7644678267907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,540.0,54.0,54.0,54.0,0.0,540.0,523.6731635199653,10.0,54.0,0.0,0.0,0.0,0.0471305847167968,10.0,0.0,540.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,114575.2812626467,2121.7644678267907,523.6731635199653,1065.0157928466797,268.9361572265625,258.4168186336352,0.0,0.0,0.0,0.0,0.0,DDoS_ACK_Fragmentation
80.0,3443.002700805664,540.0,6.0,0.0034430027008056,2904.441520670314,2904.441520670314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,540.0,54.0,54.0,54.0,0.0,540.0,382.5558556450738,10.0,54.0,0.0,0.0,0.0,0.0344300270080566,10.0,0.0,540.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,156839.84211619693,2904.441520670314,382.5558556450738,732.1834564208984,284.9102020263672,132.95438897745692,0.0,0.0,0.0,0.0,0.0,DDoS_ACK_Fragmentation
80.0,3463.9835357666016,540.0,6.0,0.0034639835357666,2886.8497487783056,2886.8497487783056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,540.0,54.0,54.0,54.0,0.0,540.0,384.8870595296224,10.0,54.0,0.0,0.0,0.0,0.034639835357666,10.0,0.0,540.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,155889.8864340285,2886.8497487783056,384.8870595296224,487.0891571044922,334.9781036376953,50.10251710555212,0.0,0.0,0.0,0.0,0.0,DDoS_ACK_Fragmentation
80.0,3567.934036254883,540.0,6.0,0.0035679340362548,2802.7423989308386,2802.7423989308386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,540.0,54.0,54.0,54.0,0.0,540.0,396.4371151394314,10.0,54.0,0.0,0.0,0.0,0.0356793403625488,10.0,0.0,540.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,151348.08954226528,2802.7423989308386,396.4371151394314,803.9474487304688,154.97207641601562,174.2680307564152,0.0,0.0,0.0,0.0,0.0,DDoS_ACK_Fragmentation
80.0,3266.0961151123047,540.0,6.0,0.0032660961151123,3061.7592525001824,3061.7592525001824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,540.0,54.0,54.0,54.0,0.0,540.0,362.8995683458117,10.0,54.0,0.0,0.0,0.0,0.032660961151123,10.0,0.0,540.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,165334.99963500985,3061.7592525001824,362.8995683458117,453.948974609375,265.8367156982422,51.95862998195021,0.0,0.0,0.0,0.0,0.0,DDoS_ACK_Fragmentation
80.0,13863.086700439451,540.0,6.0,0.0138630867004394,721.3400749836618,721.3400749836618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,540.0,54.0,54.0,54.0,0.0,540.0,1540.3429667154949,10.0,54.0,0.0,0.0,0.0,0.1386308670043945,10.0,0.0,540.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,38952.364049117736,721.3400749836618,1540.3429667154949,10210.037231445312,272.98927307128906,3257.50407916255,0.0,0.0,0.0,0.0,0.0,DDoS_ACK_Fragmentation
80.0,5041.1224365234375,540.0,6.0,0.0050411224365234,1983.68520620507,1983.68520620507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,540.0,54.0,54.0,54.0,0.0,540.0,560.1247151692709,10.0,54.0,0.0,0.0,0.0,0.0504112243652343,10.0,0.0,540.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,107119.00113507378,1983.68520620507,560.1247151692709,725.0308990478516,428.9150238037109,108.23067792473896,0.0,0.0,0.0,0.0,0.0,DDoS_ACK_Fragmentation
80.0,3895.998001098633,540.0,6.0,0.0038959980010986,2566.7364298390557,2566.7364298390557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,540.0,54.0,54.0,54.0,0.0,540.0,432.888666788737,10.0,54.0,0.0,0.0,0.0,0.0389599800109863,10.0,0.0,540.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,138603.76721130896,2566.7364298390557,432.888666788737,689.9833679199219,283.0028533935547,116.76000708262542,0.0,0.0,0.0,0.0,0.0,DDoS_ACK_Fragmentation
80.0,3365.9934997558594,540.0,6.0,0.0033659934997558,2970.891061056807,2970.891061056807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,540.0,54.0,54.0,54.0,0.0,540.0,373.9992777506511,10.0,54.0,0.0,0.0,0.0,0.0336599349975585,10.0,0.0,540.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,160428.11729706757,2970.891061056807,373.9992777506511,467.06199645996094,326.8718719482422,51.06639898571133,0.0,0.0,0.0,0.0,0.0,DDoS_ACK_Fragmentation
80.0,4314.184188842773,540.0,6.0,0.0043141841888427,2317.93534125449,2317.93534125449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,540.0,54.0,54.0,54.0,0.0,540.0,479.35379876030817,10.0,54.0,0.0,0.0,0.0,0.0431418418884277,10.0,0.0,540.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,125168.50842774248,2317.93534125449,479.35379876030817,570.0588226318359,299.9305725097656,83.39174305559851,0.0,0.0,0.0,0.0,0.0,DDoS_ACK_Fragmentation
80.0,6446.83837890625,540.0,6.0,0.0064468383789062,1551.1479289940828,1551.1479289940828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,540.0,54.0,54.0,54.0,0.0,540.0,716.3153754340278,10.0,54.0,0.0,0.0,0.0,0.0644683837890625,10.0,0.0,540.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,83761.98816568048,1551.1479289940828,716.3153754340278,1317.0242309570312,393.8674926757813,340.64790514821243,0.0,0.0,0.0,0.0,0.0,DDoS_ACK_Fragmentation
80.0,5456.9244384765625,540.0,6.0,0.0054569244384765,1832.534078993359,1832.534078993359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,540.0,54.0,54.0,54.0,0.0,540.0,606.324937608507,10.0,54.0,0.0,0.0,0.0,0.0545692443847656,10.0,0.0,540.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,98956.84026564138,1832.534078993359,606.324937608507,1191.854476928711,354.0515899658203,296.4048178661962,0.0,0.0,0.0,0.0,0.0,DDoS_ACK_Fragmentation
80.0,5517.9595947265625,540.0,6.0,0.0055179595947265,1812.2640857241615,1812.2640857241615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,540.0,54.0,54.0,54.0,0.0,540.0,613.1066216362847,10.0,54.0,0.0,0.0,0.0,0.0551795959472656,10.0,0.0,540.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,97862.26062910474,1812.2640857241615,613.1066216362847,926.971435546875,349.0447998046875,192.21680502222637,0.0,0.0,0.0,0.0,0.0,DDoS_ACK_Fragmentation
